Date.Local,lax.ozone.Mean,lax.ozone.Max.Value,lax.ozone.Max.Hour,lax.ozone.AQI,lax.nitrogen.Mean,lax.nitrogen.Max.Value,lax.nitrogen.Max.Hour,lax.nitrogen.AQI,lax.pm.Max.Value,lax.pm.Max.Hour,lax.pm.Mean,lax.pm.AQI,lax.temp.Mean,lax.temp.Max.Value,lax.temp.Max.Hour,lax.rh.Mean,lax.rh.Max.Value,lax.rh.Max.Hour
4/2/12,0.017588,0.038,10,35,26.568182,49.2,20,46,8.1,0,8.1,34,64.8,80.4,11,36.791667,56,5
4/4/12,0.019692,0.039,11,36,31.405882,72,6,70,10.9,0,10.9,45,63.183333,77.1,12,55.791667,75,22
4/5/12,0.019267,0.035,9,32,23.926316,39.7,7,37,10.2,0,10.2,43,58.366667,69.4,10,62.875,80,5
4/6/12,0.017882,0.036,8,33,32.465217,56.9,20,53,9.2,0,9.2,38,62.045833,77.8,13,43.166667,73,1
4/7/12,0.026176,0.054,10,50,29.156522,57.9,21,54,10,0,10,42,68.216667,90.2,12,22.291667,36,0
4/8/12,0.030059,0.053,10,49,26.027273,48.5,0,45,13.5,0,13.5,54,66.2,84.6,11,33.666667,62,22
4/9/12,0.028412,0.042,11,39,29.722727,54.3,10,51,14,0,14,55,63.320833,82.5,12,47.166667,82,22
4/9/12,0.028412,0.042,11,39,29.722727,54.3,10,51,13.3,0,13.3,54,63.320833,82.5,12,47.166667,82,22
4/10/12,0.025235,0.032,10,30,19.018182,32.5,6,30,11.3,0,11.3,47,58.441667,70.4,12,66.208333,83,5
4/11/12,0.024533,0.033,9,31,8.1,15.9,5,14,3.3,0,3.3,14,56.475,63.7,12,73.375,88,3
4/12/12,0.027333,0.03,15,28,15.9125,34.8,8,32,4.8,0,4.8,20,56.6875,63.8,11,66.916667,81,5
4/13/12,0.029588,0.034,12,31,14.082609,29.4,7,27,4.2,0,4.2,18,53.0125,56,10,76.291667,84,8
4/14/12,0.023529,0.038,9,35,10.278261,31.3,21,29,4.8,0,4.8,20,55.283333,63.7,15,58.583333,74,4
4/15/12,0.025,0.037,9,34,14.334783,27.7,0,25,8.6,0,8.6,36,58.466667,71.2,12,64.541667,78,5
4/15/12,0.025,0.037,9,34,14.334783,27.7,0,25,8.2,0,8.2,34,58.466667,71.2,12,64.541667,78,5
4/16/12,0.019706,0.041,9,38,29.217391,53.3,22,50,10.5,0,10.5,44,65.125,81.5,11,57.083333,81,3
4/17/12,0.024059,0.045,11,42,31.077273,44.4,22,42,11,0,11,46,68.204167,85.5,11,51.791667,73,4
4/18/12,0.022412,0.031,10,29,29.743478,44.6,6,42,12.9,0,12.9,53,67.5375,81.4,12,60,80,23
4/19/12,0.022471,0.034,10,31,26.222727,36,18,34,16.7,0,16.7,61,66.020833,78.4,14,68.875,86,3
4/20/12,0.027235,0.042,11,39,29.278261,56.3,10,53,20.6,0,20.6,69,68.4875,90.7,11,68.25,86,3
4/21/12,0.034529,0.048,10,44,20.965217,36.9,8,34,31.7,0,31.7,92,66.4125,81.9,11,72.375,86,5
4/21/12,0.034529,0.048,10,44,20.965217,36.9,8,34,33.2,0,33.2,95,66.4125,81.9,11,72.375,86,5
4/22/12,0.038353,0.046,10,43,13.547826,17.3,0,16,25.9,0,25.9,80,63.55,74.2,12,75.791667,86,23
4/23/12,0.018353,0.022,7,20,15.665217,26.4,5,25,5.6,0,5.6,23,59.179167,62.1,13,76.5,87,3
4/24/12,0.014765,0.027,9,25,16.563636,26.7,5,25,NA,NA,NA,NA,62.908333,74.2,11,65.416667,80,4
4/25/12,0.018235,0.024,10,22,24.434783,41.5,13,39,7.6,0,7.6,32,68.108333,89.3,12,63.291667,88,23
4/26/12,0.023235,0.028,9,26,11.6,22.5,7,21,4.2,0,4.2,18,61.133333,67,12,77,87,0
4/27/12,0.021706,0.036,11,33,19.190909,40.9,23,38,7.6,0,7.6,32,63.7125,74.8,11,63,81,5
4/28/12,0.029647,0.042,10,39,23.665217,38,0,36,11.5,0,11.5,48,66.929167,81.9,11,60.708333,78,4
4/29/12,0.035412,0.044,10,41,12.273913,24.9,3,23,13.5,0,13.5,54,66.025,79.9,11,69,83,4
4/30/12,0.034412,0.039,11,36,12.309524,23.1,7,22,14.8,0,14.8,57,63.925,71.6,10,73.041667,83,23
5/1/12,0.024294,0.026,9,24,NA,NA,NA,NA,6.6,0,6.6,28,59.875,62.2,10,79.583333,88,3
5/2/12,0.027765,0.031,21,29,NA,NA,NA,NA,7.6,0,7.6,32,60.670833,64.5,11,73.833333,85,5
5/3/12,0.023538,0.04,11,37,NA,NA,NA,NA,7.1,0,7.1,30,53.445455,64.2,8,64.818182,75,0
5/3/12,0.023538,0.04,11,37,NA,NA,NA,NA,7.5,0,7.5,31,53.445455,64.2,8,64.818182,75,0
5/4/12,0.020154,0.042,11,39,NA,NA,NA,NA,10.5,0,10.5,44,NA,NA,NA,NA,NA,NA
5/5/12,0.031,0.044,11,41,NA,NA,NA,NA,10.9,0,10.9,45,NA,NA,NA,NA,NA,NA
5/6/12,0.035412,0.047,10,44,NA,NA,NA,NA,13.7,0,13.7,54,NA,NA,NA,NA,NA,NA
5/7/12,0.026235,0.041,10,38,NA,NA,NA,NA,17.6,0,17.6,63,NA,NA,NA,NA,NA,NA
5/8/12,0.018588,0.036,10,33,NA,NA,NA,NA,19.1,0,19.1,66,NA,NA,NA,NA,NA,NA
5/9/12,0.031294,0.044,10,41,NA,NA,NA,NA,15.7,0,15.7,59,NA,NA,NA,NA,NA,NA
5/10/12,0.032588,0.041,8,38,NA,NA,NA,NA,17,0,17,61,NA,NA,NA,NA,NA,NA
5/11/12,0.036,0.041,11,38,NA,NA,NA,NA,18.2,0,18.2,64,NA,NA,NA,NA,NA,NA
5/12/12,0.040765,0.048,10,44,NA,NA,NA,NA,16.1,0,16.1,59,NA,NA,NA,NA,NA,NA
5/13/12,0.028294,0.044,7,41,NA,NA,NA,NA,12.7,0,12.7,52,NA,NA,NA,NA,NA,NA
5/14/12,0.022706,0.037,10,34,NA,NA,NA,NA,13.6,0,13.6,54,NA,NA,NA,NA,NA,NA
5/15/12,0.022941,0.041,10,38,NA,NA,NA,NA,12.1,0,12.1,51,NA,NA,NA,NA,NA,NA
5/16/12,0.026647,0.046,10,43,NA,NA,NA,NA,20.3,0,20.3,68,NA,NA,NA,NA,NA,NA
5/17/12,0.033765,0.041,11,38,NA,NA,NA,NA,19.7,0,19.7,67,NA,NA,NA,NA,NA,NA
5/18/12,0.027,0.039,10,36,NA,NA,NA,NA,19.5,0,19.5,67,NA,NA,NA,NA,NA,NA
5/18/12,0.027,0.039,10,36,NA,NA,NA,NA,16.9,0,16.9,61,NA,NA,NA,NA,NA,NA
5/19/12,0.027412,0.046,10,43,NA,NA,NA,NA,21.9,0,21.9,72,NA,NA,NA,NA,NA,NA
5/20/12,0.027294,0.05,10,46,NA,NA,NA,NA,23.6,0,23.6,75,NA,NA,NA,NA,NA,NA
5/21/12,0.023118,0.045,9,42,NA,NA,NA,NA,20.2,0,20.2,68,NA,NA,NA,NA,NA,NA
5/21/12,0.023118,0.045,9,42,NA,NA,NA,NA,19,0,19,66,NA,NA,NA,NA,NA,NA
5/22/12,0.023412,0.037,9,34,NA,NA,NA,NA,21.9,0,21.9,72,NA,NA,NA,8,8,13
5/23/12,0.031765,0.038,10,35,NA,NA,NA,NA,11.9,0,11.9,50,NA,NA,NA,8,8,0
5/24/12,0.033059,0.039,9,36,NA,NA,NA,NA,12.6,0,12.6,52,NA,NA,NA,8,8,0
5/25/12,0.026882,0.036,8,33,NA,NA,NA,NA,8.6,0,8.6,36,NA,NA,NA,8,8,0
5/26/12,0.024706,0.035,9,32,NA,NA,NA,NA,7.4,0,7.4,31,NA,NA,NA,8,8,0
5/27/12,0.02,0.036,9,33,NA,NA,NA,NA,10.1,0,10.1,42,NA,NA,NA,8,8,0
5/27/12,0.02,0.036,9,33,NA,NA,NA,NA,12,0,12,50,NA,NA,NA,8,8,0
5/28/12,0.030118,0.048,10,44,NA,NA,NA,NA,13.4,0,13.4,54,NA,NA,NA,8,8,0
5/29/12,0.029471,0.044,10,41,NA,NA,NA,NA,15.9,0,15.9,59,NA,NA,NA,NA,NA,NA
5/30/12,0.021,0.032,10,30,NA,NA,NA,NA,11.4,0,11.4,48,NA,NA,NA,NA,NA,NA
5/31/12,0.020824,0.038,10,35,NA,NA,NA,NA,15.6,0,15.6,58,NA,NA,NA,NA,NA,NA
6/1/12,0.035294,0.044,11,41,NA,NA,NA,NA,18.8,0,18.8,65,NA,NA,NA,NA,NA,NA
6/2/12,0.036353,0.044,10,41,NA,NA,NA,NA,15.9,0,15.9,59,NA,NA,NA,NA,NA,NA
6/2/12,0.036353,0.044,10,41,NA,NA,NA,NA,15.5,0,15.5,58,NA,NA,NA,NA,NA,NA
6/3/12,0.030412,0.04,7,37,NA,NA,NA,NA,11.3,0,11.3,47,NA,NA,NA,NA,NA,NA
6/4/12,0.033353,0.039,11,36,NA,NA,NA,NA,9.7,0,9.7,40,NA,NA,NA,NA,NA,NA
6/5/12,0.029059,0.046,8,43,NA,NA,NA,NA,8.1,0,8.1,34,NA,NA,NA,NA,NA,NA
6/6/12,0.026882,0.043,10,40,NA,NA,NA,NA,12,0,12,50,NA,NA,NA,NA,NA,NA
6/7/12,0.035529,0.049,10,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/12,0.033,0.043,11,40,NA,NA,NA,NA,14.3,0,14.3,56,NA,NA,NA,NA,NA,NA
6/8/12,0.033,0.043,11,40,NA,NA,NA,NA,16.2,0,16.2,60,NA,NA,NA,NA,NA,NA
6/9/12,0.039882,0.05,9,46,NA,NA,NA,NA,13.4,0,13.4,54,NA,NA,NA,NA,NA,NA
6/10/12,0.038765,0.05,10,46,NA,NA,NA,NA,13.3,0,13.3,54,NA,NA,NA,NA,NA,NA
6/11/12,0.039118,0.046,9,43,NA,NA,NA,NA,13,0,13,53,NA,NA,NA,NA,NA,NA
6/12/12,0.035294,0.045,10,42,NA,NA,NA,NA,11.2,0,11.2,47,NA,NA,NA,NA,NA,NA
6/13/12,0.041125,0.048,10,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/12,0.033765,0.041,10,38,NA,NA,NA,NA,10.8,0,10.8,45,NA,NA,NA,NA,NA,NA
6/14/12,0.033765,0.041,10,38,NA,NA,NA,NA,11,0,11,46,NA,NA,NA,NA,NA,NA
6/15/12,0.034765,0.039,12,36,NA,NA,NA,NA,11,0,11,46,NA,NA,NA,NA,NA,NA
6/16/12,0.035118,0.045,9,42,NA,NA,NA,NA,10.9,0,10.9,45,NA,NA,NA,NA,NA,NA
6/17/12,0.038765,0.05,9,46,NA,NA,NA,NA,9.7,0,9.7,40,NA,NA,NA,NA,NA,NA
6/18/12,0.032706,0.038,10,35,NA,NA,NA,NA,13.3,0,13.3,54,NA,NA,NA,NA,NA,NA
6/19/12,0.033706,0.041,10,38,NA,NA,NA,NA,9.4,0,9.4,39,NA,NA,NA,NA,NA,NA
6/20/12,0.037588,0.043,11,40,NA,NA,NA,NA,10.9,0,10.9,45,NA,NA,NA,NA,NA,NA
6/20/12,0.037588,0.043,11,40,NA,NA,NA,NA,12.9,0,12.9,53,NA,NA,NA,NA,NA,NA
6/21/12,0.035765,0.046,10,43,NA,NA,NA,NA,11.5,0,11.5,48,NA,NA,NA,NA,NA,NA
6/22/12,0.024588,0.041,11,38,NA,NA,NA,NA,11.1,0,11.1,46,NA,NA,NA,8,8,23
6/23/12,0.023294,0.037,10,34,NA,NA,NA,NA,8.2,0,8.2,34,NA,NA,NA,9,9,0
6/24/12,0.029235,0.042,9,39,NA,NA,NA,NA,7,0,7,29,NA,NA,NA,NA,NA,NA
6/25/12,0.025471,0.04,10,37,NA,NA,NA,NA,7.8,0,7.8,33,NA,NA,NA,NA,NA,NA
6/26/12,0.030235,0.048,9,44,NA,NA,NA,NA,8.9,0,8.9,37,NA,NA,NA,NA,NA,NA
6/26/12,0.030235,0.048,9,44,NA,NA,NA,NA,9.3,0,9.3,39,NA,NA,NA,NA,NA,NA
6/27/12,0.029118,0.046,10,43,NA,NA,NA,NA,10.4,0,10.4,43,NA,NA,NA,NA,NA,NA
6/28/12,0.031,0.051,11,47,NA,NA,NA,NA,11.2,0,11.2,47,NA,NA,NA,NA,NA,NA
6/29/12,0.027235,0.047,10,44,NA,NA,NA,NA,11,0,11,46,NA,NA,NA,NA,NA,NA
6/30/12,0.026706,0.042,10,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/1/12,0.027294,0.042,10,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0
7/2/12,0.027882,0.039,11,36,NA,NA,NA,NA,13.4,0,13.4,54,NA,NA,NA,NA,NA,NA
7/3/12,0.034333,0.036,11,33,NA,NA,NA,NA,11.3,0,11.3,47,NA,NA,NA,NA,NA,NA
7/5/12,0.037,0.043,12,40,NA,NA,NA,NA,21.6,0,21.6,71,NA,NA,NA,9,9,6
7/6/12,0.035176,0.043,10,40,NA,NA,NA,NA,9.4,0,9.4,39,NA,NA,NA,9,9,0
7/7/12,0.036588,0.049,10,45,NA,NA,NA,NA,8.4,0,8.4,35,NA,NA,NA,9,9,9
7/8/12,0.030353,0.051,10,47,NA,NA,NA,NA,8.5,0,8.5,35,NA,NA,NA,9,9,3
7/8/12,0.030353,0.051,10,47,NA,NA,NA,NA,9.5,0,9.5,40,NA,NA,NA,9,9,3
7/9/12,0.031176,0.051,10,47,NA,NA,NA,NA,12.9,0,12.9,53,NA,NA,NA,NA,NA,NA
7/10/12,0.032882,0.051,11,47,NA,NA,NA,NA,14,0,14,55,NA,NA,NA,NA,NA,NA
7/11/12,0.029294,0.051,10,47,NA,NA,NA,NA,18.1,0,18.1,64,NA,NA,NA,9,9,8
7/12/12,0.009059,0.014,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9
7/13/12,0.030765,0.054,11,50,NA,NA,NA,NA,13.9,0,13.9,55,NA,NA,NA,9,9,10
7/14/12,0.035941,0.049,10,45,NA,NA,NA,NA,18,0,18,63,NA,NA,NA,NA,NA,NA
7/14/12,0.035941,0.049,10,45,NA,NA,NA,NA,16.7,0,16.7,61,NA,NA,NA,NA,NA,NA
7/15/12,0.032118,0.047,9,44,NA,NA,NA,NA,13.5,0,13.5,54,NA,NA,NA,9,9,13
7/16/12,0.026118,0.033,9,31,NA,NA,NA,NA,8.1,0,8.1,34,NA,NA,NA,9,9,22
7/17/12,0.022824,0.031,9,29,NA,NA,NA,NA,5.8,0,5.8,24,NA,NA,NA,NA,NA,NA
7/18/12,0.021706,0.036,10,33,NA,NA,NA,NA,8.2,0,8.2,34,NA,NA,NA,9,9,1
7/19/12,0.027059,0.047,10,44,NA,NA,NA,NA,12,0,12,50,NA,NA,NA,9,9,16
7/20/12,0.027941,0.048,10,44,NA,NA,NA,NA,11.2,0,11.2,47,NA,NA,NA,9,9,1
7/20/12,0.027941,0.048,10,44,NA,NA,NA,NA,11.8,0,11.8,49,NA,NA,NA,9,9,1
7/21/12,0.034059,0.053,10,49,NA,NA,NA,NA,14.1,0,14.1,55,NA,NA,NA,NA,NA,NA
7/22/12,0.029706,0.047,9,44,NA,NA,NA,NA,13.3,0,13.3,54,NA,NA,NA,NA,NA,NA
7/23/12,0.027882,0.039,10,36,NA,NA,NA,NA,11.8,0,11.8,49,NA,NA,NA,9,9,11
7/24/12,0.028588,0.038,11,35,NA,NA,NA,NA,11.1,0,11.1,46,NA,NA,NA,9,9,1
7/25/12,0.032647,0.041,11,38,NA,NA,NA,NA,10.3,0,10.3,43,NA,NA,NA,8.8,9,0
7/26/12,0.033588,0.045,11,42,NA,NA,NA,NA,11.7,0,11.7,49,NA,NA,NA,8.857143,9,6
7/26/12,0.033588,0.045,11,42,NA,NA,NA,NA,10.2,0,10.2,43,NA,NA,NA,8.857143,9,6
7/27/12,0.029882,0.045,11,42,NA,NA,NA,NA,11.5,0,11.5,48,NA,NA,NA,9,9,5
7/28/12,0.030647,0.053,10,49,NA,NA,NA,NA,10.1,0,10.1,42,NA,NA,NA,NA,NA,NA
7/29/12,0.028941,0.049,10,45,NA,NA,NA,NA,11,0,11,46,NA,NA,NA,NA,NA,NA
7/30/12,0.024,0.041,10,38,NA,NA,NA,NA,12.4,0,12.4,52,NA,NA,NA,NA,NA,NA
7/31/12,0.028059,0.04,10,37,NA,NA,NA,NA,13.2,0,13.2,53,NA,NA,NA,9,9,8
8/1/12,0.026882,0.041,10,38,NA,NA,NA,NA,11.4,0,11.4,48,NA,NA,NA,9,9,8
8/1/12,0.026882,0.041,10,38,NA,NA,NA,NA,10.7,0,10.7,45,NA,NA,NA,9,9,8
8/2/12,0.029176,0.04,10,37,NA,NA,NA,NA,12.2,0,12.2,51,NA,NA,NA,9,9,9
8/3/12,0.030941,0.039,12,36,NA,NA,NA,NA,11.3,0,11.3,47,NA,NA,NA,9,9,0
8/4/12,0.033118,0.047,10,44,NA,NA,NA,NA,10.2,0,10.2,43,NA,NA,NA,9,9,2
8/5/12,0.025529,0.046,9,43,NA,NA,NA,NA,7.7,0,7.7,32,NA,NA,NA,9,9,9
8/6/12,0.024176,0.044,10,41,NA,NA,NA,NA,11.7,0,11.7,49,NA,NA,NA,9,9,2
8/7/12,0.029824,0.054,10,50,NA,NA,NA,NA,15.4,0,15.4,58,NA,NA,NA,9,9,13
8/7/12,0.029824,0.054,10,50,NA,NA,NA,NA,16.4,0,16.4,60,NA,NA,NA,9,9,13
8/8/12,0.031059,0.056,10,54,NA,NA,NA,NA,14.6,0,14.6,56,NA,NA,NA,9,9,3
8/9/12,0.025353,0.048,11,44,NA,NA,NA,NA,15.3,0,15.3,58,NA,NA,NA,9,9,2
8/10/12,0.029824,0.054,11,50,NA,NA,NA,NA,14.9,0,14.9,57,NA,NA,NA,9,9,0
8/11/12,0.031882,0.06,10,67,NA,NA,NA,NA,15.9,0,15.9,59,NA,NA,NA,NA,NA,NA
8/12/12,0.032529,0.055,8,51,NA,NA,NA,NA,12.3,0,12.3,51,NA,NA,NA,9,9,6
8/13/12,0.026529,0.043,10,40,NA,NA,NA,NA,11.9,0,11.9,50,NA,NA,NA,9,9,20
8/13/12,0.026529,0.043,10,40,NA,NA,NA,NA,12,0,12,50,NA,NA,NA,9,9,20
8/14/12,0.028529,0.044,10,41,NA,NA,NA,NA,10.3,0,10.3,43,NA,NA,NA,9,9,8
8/15/12,0.025882,0.046,10,43,NA,NA,NA,NA,10.8,0,10.8,45,0,0,1,9,9,15
8/16/12,0.028529,0.051,11,47,NA,NA,NA,NA,14.6,0,14.6,56,0,0,1,8.6,9,11
8/17/12,0.029647,0.05,10,46,NA,NA,NA,NA,13.4,0,13.4,54,NA,NA,NA,9,9,11
8/18/12,0.033824,0.053,9,49,NA,NA,NA,NA,12.2,0,12.2,51,NA,NA,NA,9,9,0
8/19/12,0.029412,0.049,10,45,NA,NA,NA,NA,9.8,0,9.8,41,NA,NA,NA,9,9,1
8/19/12,0.029412,0.049,10,45,NA,NA,NA,NA,10.6,0,10.6,44,NA,NA,NA,9,9,1
8/20/12,0.024294,0.04,10,37,NA,NA,NA,NA,12.8,0,12.8,52,NA,NA,NA,9,9,0
8/21/12,0.024706,0.034,10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0
8/22/12,0.026471,0.036,10,33,NA,NA,NA,NA,8.6,0,8.6,36,NA,NA,NA,8.916667,9,9
8/23/12,0.025706,0.033,11,31,NA,NA,NA,NA,10.3,0,10.3,43,NA,NA,NA,9,9,11
8/24/12,0.032867,0.041,12,38,NA,NA,NA,NA,10.3,0,10.3,43,NA,NA,NA,8.846154,9,3
8/25/12,0.0302,0.034,14,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,5
8/26/12,0.032176,0.053,10,49,NA,NA,NA,NA,8.7,0,8.7,36,NA,NA,NA,9,9,8
8/27/12,0.026824,0.049,10,45,NA,NA,NA,NA,9.2,0,9.2,38,NA,NA,NA,9,9,7
8/28/12,0.020765,0.043,10,40,NA,NA,NA,NA,10.7,0,10.7,45,NA,NA,NA,9,9,0
8/29/12,0.0135,0.032,7,30,NA,NA,NA,NA,12.2,0,12.2,51,NA,NA,NA,9,9,0
8/30/12,0.016455,0.032,13,30,NA,NA,NA,NA,13.6,0,13.6,54,NA,NA,NA,9,9,0
8/31/12,0.020083,0.043,12,40,NA,NA,NA,NA,16.2,0,16.2,60,NA,NA,NA,9,9,0
9/1/12,0.029765,0.052,10,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95,9,0
9/2/12,0.034824,0.059,10,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9375,9,6
9/3/12,0.033412,0.059,10,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.833333,9,7
9/4/12,0.021818,0.04,13,37,24.561538,47.2,8,44,12.8,0,12.8,52,NA,NA,NA,9,9,0
9/5/12,0.0155,0.033,12,31,34.06,49.4,20,46,11.6,0,11.6,48,NA,NA,NA,9,9,1
9/6/12,0.0265,0.042,10,39,20.5,36,6,34,9.1,0,9.1,38,NA,NA,NA,8.944444,9,0
9/6/12,0.0265,0.042,10,39,20.5,36,6,34,10.2,0,10.2,43,NA,NA,NA,8.944444,9,0
9/7/12,0.020706,0.035,10,32,22.652381,41,1,39,NA,NA,NA,NA,NA,NA,NA,8.833333,9,1
9/8/12,0.029471,0.05,10,46,23.982609,37.9,0,35,12.6,0,12.6,52,NA,NA,NA,9,9,2
9/9/12,0.044529,0.066,10,87,17.763636,32.3,2,30,13.5,0,13.5,54,NA,NA,NA,9,9,1
9/10/12,0.027176,0.046,10,43,21.136364,45.5,9,42,13.4,0,13.4,54,NA,NA,NA,9,9,1
9/11/12,0.025235,0.034,9,31,18.809091,34.9,1,32,12.1,0,12.1,51,NA,NA,NA,9,9,2
9/12/12,0.029941,0.041,10,38,12.363636,21.6,5,20,6.3,0,6.3,26,0,0,3,9,9,0
9/12/12,0.029941,0.041,10,38,12.363636,21.6,5,20,7.6,0,7.6,32,0,0,3,9,9,0
9/13/12,0.022313,0.044,9,41,25.304545,41.1,9,39,NA,NA,NA,NA,NA,NA,NA,9,9,0
9/14/12,0.028118,0.057,10,58,34.42381,50,20,47,10.9,0,10.9,45,NA,NA,NA,9,9,1
9/15/12,0.041353,0.074,10,112,28.722727,55.4,23,52,11.2,0,11.2,47,NA,NA,NA,9,9,15
9/16/12,0.041294,0.066,9,87,17.254545,50.6,0,47,13.6,0,13.6,54,NA,NA,NA,9,9,2
9/17/12,0.030471,0.054,10,50,21.881818,39.1,22,37,14.6,0,14.6,56,NA,NA,NA,9,9,8
9/18/12,0.029765,0.057,10,58,30.577273,54.8,8,51,13.8,0,13.8,55,NA,NA,NA,9,9,1
9/19/12,0.023294,0.046,10,43,30.936364,53.4,9,50,NA,NA,NA,NA,NA,NA,NA,9,9,9
9/20/12,0.031059,0.058,10,61,35.204545,63.6,9,61,16.2,0,16.2,60,NA,NA,NA,9,9,7
9/21/12,0.034353,0.064,10,80,30.128571,45.3,23,42,16.8,0,16.8,61,NA,NA,NA,9,9,0
9/22/12,0.042,0.068,11,93,28.909091,45.1,0,42,17.7,0,17.7,63,NA,NA,NA,9,9,0
9/23/12,0.033941,0.069,9,97,29.427273,46.7,1,43,16,0,16,59,NA,NA,NA,9,9,4
9/24/12,0.030125,0.041,11,38,20.027273,36.9,0,34,10.6,0,10.6,44,NA,NA,NA,9,9,0
9/24/12,0.030125,0.041,11,38,20.027273,36.9,0,34,11.1,0,11.1,46,NA,NA,NA,9,9,0
9/25/12,0.027125,0.035,10,32,17.605,31.1,9,29,11.3,0,11.3,47,NA,NA,NA,9,9,7
9/26/12,0.028625,0.044,11,41,16.578947,27.3,23,25,12.1,0,12.1,51,NA,NA,NA,8.875,9,0
9/27/12,0.028625,0.044,8,41,20.338889,39.2,10,37,NA,NA,NA,NA,NA,NA,NA,9,9,12
9/28/12,0.027824,0.051,10,47,21.971429,42.7,9,40,NA,NA,NA,NA,NA,NA,NA,9,9,7
9/29/12,0.023412,0.048,10,44,31.908696,57,9,54,NA,NA,NA,NA,NA,NA,NA,8.6,9,8
9/30/12,0.038706,0.077,10,122,29.263636,44.9,21,42,14.3,0,14.3,56,NA,NA,NA,8.461538,9,7
10/1/12,0.029176,0.062,10,74,40.156522,56.3,19,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/12,0.029529,0.058,11,61,42.845455,68.9,11,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/12,0.034412,0.043,10,40,23.840909,43.6,7,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/12,0.026353,0.039,11,36,14.373913,25.8,9,24,12.5,0,12.5,52,NA,NA,NA,NA,NA,NA
10/5/12,0.023588,0.044,10,41,24.278261,33.9,23,31,15.8,0,15.8,59,NA,NA,NA,NA,NA,NA
10/6/12,0.029176,0.047,11,44,21.656522,33.8,22,31,14.3,0,14.3,56,NA,NA,NA,NA,NA,NA
10/6/12,0.029176,0.047,11,44,21.656522,33.8,22,31,14.3,0,14.3,56,NA,NA,NA,NA,NA,NA
10/7/12,0.028765,0.05,9,46,14.286957,29.6,23,27,10.9,0,10.9,45,NA,NA,NA,NA,NA,NA
10/8/12,0.022412,0.037,10,34,18.491304,31.6,22,29,10.5,0,10.5,44,NA,NA,NA,NA,NA,NA
10/9/12,0.023294,0.034,9,31,17.395238,28.9,0,26,8.6,0,8.6,36,NA,NA,NA,NA,NA,NA
10/10/12,0.024882,0.031,10,29,12.230435,24.7,0,23,5.8,0,5.8,24,NA,NA,NA,NA,NA,NA
10/11/12,0.013882,0.027,10,25,20.165217,29.8,19,27,7,0,7,29,NA,NA,NA,NA,NA,NA
10/12/12,0.020471,0.037,11,34,16.656522,28.8,21,26,7.1,0,7.1,30,NA,NA,NA,NA,NA,NA
10/12/12,0.020471,0.037,11,34,16.656522,28.8,21,26,7.5,0,7.5,31,NA,NA,NA,NA,NA,NA
10/13/12,0.023412,0.043,10,40,18.804348,33.1,21,31,9.8,0,9.8,41,NA,NA,NA,NA,NA,NA
10/14/12,0.025118,0.052,10,48,18.786957,32,1,30,11,0,11,46,NA,NA,NA,NA,NA,NA
10/15/12,0.022176,0.041,10,38,27.043478,46.2,22,43,10.5,0,10.5,44,NA,NA,NA,NA,NA,NA
10/16/12,0.023588,0.046,10,43,37.452381,52.8,9,49,12.4,0,12.4,52,NA,NA,NA,NA,NA,NA
10/17/12,0.034176,0.066,10,87,46.13913,74.4,21,72,15.6,0,15.6,58,NA,NA,NA,NA,NA,NA
10/18/12,0.016222,0.021,15,19,20.846667,57.8,0,54,6,0,6,25,NA,NA,NA,NA,NA,NA
10/18/12,0.016222,0.021,15,19,20.846667,57.8,0,54,7,0,7,29,NA,NA,NA,NA,NA,NA
10/19/12,0.023385,0.031,11,29,13.373684,23.8,7,22,9.2,0,9.2,38,NA,NA,NA,NA,NA,NA
10/20/12,0.032118,0.037,10,34,7.926087,13,8,12,6.2,0,6.2,26,NA,NA,NA,NA,NA,NA
10/21/12,0.033647,0.038,11,35,5.308696,7.6,20,7,4.2,0,4.2,18,NA,NA,NA,NA,NA,NA
10/22/12,0.037,0.04,12,37,7.765217,18,8,17,6.3,0,6.3,26,NA,NA,NA,NA,NA,NA
10/23/12,0.013182,0.024,13,22,18.041667,32,19,30,5.7,0,5.7,24,NA,NA,NA,NA,NA,NA
10/24/12,0.036529,0.04,19,37,14.030435,28.1,17,26,5,0,5,21,NA,NA,NA,NA,NA,NA
