Date.Local,atl.ozone.Mean,atl.ozone.Max.Value,atl.ozone.Max.Hour,atl.ozone.AQI,atl.nitrogen.Mean,atl.nitrogen.Max.Value,atl.nitrogen.Max.Hour,atl.nitrogen.AQI,atl.pm.Max.Value,atl.pm.Max.Hour,atl.pm.Mean,atl.pm.AQI,atl.temp.Mean,atl.temp.Max.Value,atl.temp.Max.Hour,atl.rh.Mean,atl.rh.Max.Value,atl.rh.Max.Hour
8/18/14,0.020118,0.031,11,29,7.516667,17.8,20,16,11.4,0,11.4,48,77.708333,87,13,79.809524,100,0
8/19/14,0.015824,0.029,11,27,7.257143,17.2,21,16,10.5,0,10.5,44,74.958333,83,12,85.529412,100,20
8/20/14,0.012588,0.028,9,26,9.133333,20.7,17,19,13.6,0,13.6,54,74.208333,87,11,75,87,8
8/21/14,0.016941,0.038,9,35,11.791667,27.8,18,25,11.7,0,11.7,49,77.083333,89,12,70.583333,90,20
8/22/14,0.016824,0.035,10,32,10.558333,29.2,20,27,15.6,0,15.6,58,79.5,90,13,68.833333,90,20
8/23/14,0.021529,0.035,10,32,6.925,11.9,20,10,15.2,0,15.2,58,80,91,14,72,92,23
8/24/14,0.024647,0.029,9,27,3.820833,9.9,2,8,10.9,0,10.9,45,78,86,15,74.6875,88,8
8/25/14,0.030176,0.037,11,34,5.816667,17.9,20,16,7.1,0,7.1,30,73.958333,83,15,71.916667,88,6
8/26/14,0.025882,0.051,11,47,9.26,36.4,21,34,9.5,0,9.5,40,71.791667,84,14,69.190476,91,5
8/27/14,0.031235,0.062,10,74,14.791667,50.2,20,47,11.4,0,11.4,48,71.434783,85,14,60.833333,87,20
8/27/14,0.031235,0.062,10,74,14.791667,50.2,20,47,11.5,0,11.5,48,71.434783,85,14,60.833333,87,20
8/28/14,0.029824,0.063,11,77,14.595833,39.7,19,37,12.5,0,12.5,52,74.208333,89,14,55.357143,89,21
8/29/14,0.030765,0.059,10,64,12.533333,35.2,21,33,12.6,0,12.6,52,75.625,91,13,54.4,90,23
8/30/14,0.015824,0.032,8,30,7.691667,20.5,1,19,10.7,0,10.7,45,75.708333,87,13,72.9,92,1
8/31/14,0.011235,0.023,10,21,4.366667,13.9,19,12,8.9,0,8.9,37,77.083333,87,13,69,87,19
9/1/14,0.015118,0.029,9,27,4.416667,12.7,18,11,12.8,0,12.8,52,77.75,87,11,77.2,91,21
9/2/14,0.012588,0.026,8,24,5.772222,10.9,8,9,9.4,0,9.4,39,75.75,88,12,66.833333,83,8
9/3/14,0.019824,0.035,9,32,NA,NA,NA,NA,7.7,0,7.7,32,76.25,88,14,69.875,79,16
9/4/14,0.011353,0.022,10,20,NA,NA,NA,NA,8.5,0,8.5,35,73.291667,81,12,78,80,11
9/5/14,0.015176,0.029,10,27,NA,NA,NA,NA,7.3,0,7.3,30,76.333333,87,14,68,85,19
9/6/14,0.021706,0.037,10,34,NA,NA,NA,NA,8.5,0,8.5,35,77.916667,88,13,71.214286,91,22
9/7/14,0.015588,0.032,9,30,NA,NA,NA,NA,8.2,0,8.2,34,76.291667,88,13,69.142857,79,15
9/8/14,0.017529,0.023,11,21,NA,NA,NA,NA,5.2,0,5.2,22,74.458333,80,15,85.428571,92,21
9/8/14,0.017529,0.023,11,21,NA,NA,NA,NA,5.2,0,5.2,22,74.458333,80,15,85.428571,92,21
9/9/14,0.022,0.037,10,34,NA,NA,NA,NA,4.8,0,4.8,20,73.458333,81,15,81.736842,93,0
9/10/14,0.020059,0.033,10,31,3.654545,15.4,13,14,7,0,7,29,75.583333,84,15,80.578947,93,5
9/11/14,0.015059,0.031,10,29,5.283333,11.8,20,10,8,0,8,33,77.541667,88,14,71.769231,90,20
9/12/14,0.018647,0.039,10,36,7.666667,16,21,15,9.7,0,9.7,40,77.583333,89,13,64.333333,83,9
9/13/14,0.017824,0.029,11,27,5.608333,11,0,10,7.7,0,7.7,32,75.541667,83,14,81.714286,92,23
9/14/14,0.011118,0.013,12,12,3.041667,6.3,1,6,9,0,9,38,69.625,74,9,89.615385,95,21
9/15/14,0.013529,0.026,11,24,3.579167,9.7,20,8,13.8,0,13.8,55,70.625,77,14,83.4,91,9
9/16/14,0.016588,0.036,11,33,6.719048,16.4,20,15,12.1,0,12.1,51,75.25,85,13,75.25,89,9
9/17/14,0.024176,0.04,11,37,8.633333,21.3,19,20,8.6,0,8.6,36,72.375,83,13,65.666667,87,22
9/18/14,0.029,0.054,10,50,7.666667,20.9,0,19,10.3,0,10.3,43,71.041667,82,13,71.2,90,8
9/19/14,0.028412,0.037,10,34,5.05,8.9,0,8,10,0,10,42,72.708333,82,14,73.9375,88,8
9/20/14,0.019882,0.039,10,36,5.758333,24.5,20,23,8.6,0,8.6,36,70.75,81,14,77.190476,91,4
9/20/14,0.019882,0.039,10,36,5.758333,24.5,20,23,8.8,0,8.8,37,70.75,81,14,77.190476,91,4
9/21/14,0.024588,0.044,10,41,8.9625,25.3,20,24,10.4,0,10.4,43,71.833333,86,14,63.466667,86,21
9/22/14,0.018706,0.036,11,33,10.033333,24.6,20,23,7.2,0,7.2,30,69.583333,80,14,66.277778,91,23
9/23/14,0.027235,0.035,10,32,5.904762,14.9,0,13,6.2,0,6.2,26,64.333333,74,13,69.3125,83,23
9/24/14,0.033353,0.042,11,39,4.875,12,5,11,5.2,0,5.2,22,64.708333,76,14,66.666667,89,3
9/25/14,0.015,0.022,10,20,5.095833,12.7,22,11,2.2,0,2.2,9,67.833333,75,14,79.5,90,23
9/26/14,0.017059,0.019,9,18,3.75,6.2,6,6,3.7,0,3.7,15,68.25,72,12,83.458333,94,5
9/27/14,0.019,0.029,10,27,3.8625,10.9,19,9,5.1,0,5.1,21,69.291667,77,15,80.291667,90,23
9/28/14,0.012412,0.021,7,19,4.070833,8.3,0,8,8.3,0,8.3,35,68.208333,73,14,86.333333,92,0
9/29/14,0.007471,0.013,8,12,6.529167,9.6,17,8,7.7,0,7.7,32,67.375,69,10,87.75,91,9
9/30/14,0.018118,0.039,10,36,7.157143,19.3,20,18,6.2,0,6.2,26,70.166667,81,15,66.166667,87,19
10/1/14,0.024294,0.049,10,45,7.804167,20.5,21,19,9.9,0,9.9,41,69.458333,84,13,59.083333,88,20
10/2/14,0.026118,0.038,11,35,6.554167,14.7,23,13,10.6,0,10.6,44,70.458333,82,13,66.133333,84,20
10/2/14,0.026118,0.038,11,35,6.554167,14.7,23,13,10.7,0,10.7,45,70.458333,82,13,66.133333,84,20
10/3/14,0.017647,0.021,10,19,6.158333,11.1,18,10,7.8,0,7.8,33,70.083333,76,14,82.375,91,7
10/4/14,0.015824,0.029,11,27,4.847826,16.9,21,15,4.5,0,4.5,19,55.958333,64,14,63.136364,89,21
10/5/14,0.02,0.037,11,34,6.995455,15.8,21,14,5.5,0,5.5,23,53.25,69,14,58.444444,92,1
10/6/14,0.028941,0.045,10,42,6.221739,19.9,23,18,7.2,0,7.2,30,60.791667,77,14,56.9375,87,23
10/7/14,0.024529,0.044,10,41,9.66,21,23,20,8.7,0,8.7,36,66.416667,80,13,72.166667,93,5
10/8/14,0.016294,0.035,10,32,11.725,27.2,19,25,11.5,0,11.5,48,70.666667,83,14,69.153846,89,20
10/9/14,0.014882,0.034,9,31,9.725,19.7,9,18,15.4,0,15.4,58,71.416667,84,12,62.333333,78,9
10/10/14,0.019059,0.038,10,35,7.991667,20.7,22,19,10.7,0,10.7,45,71.75,85,13,65.428571,91,23
10/11/14,0.012412,0.025,9,23,7.991667,20.6,19,19,12.6,0,12.6,52,72.791667,83,12,78.444444,93,20
10/12/14,0.019059,0.033,11,31,3.345833,8.3,9,8,10,0,10,42,71.166667,83,14,71.615385,92,23
10/13/14,0.026647,0.033,13,31,2.2625,4.3,7,4,9,0,9,38,71.375,82,15,69.642857,88,10
10/14/14,0.011882,0.021,8,19,3.335,9.6,22,8,4.3,0,4.3,18,66.666667,74,0,82.25,90,20
10/14/14,0.011882,0.021,8,19,3.335,9.6,22,8,4.5,0,4.5,19,66.666667,74,0,82.25,90,20
10/15/14,0.011765,0.022,9,20,10.133333,17.8,19,16,6,0,6,25,58.458333,67,13,72.666667,87,21
10/16/14,0.011235,0.025,9,23,11.017647,20.9,19,19,5.1,0,5.1,21,58.125,67,15,77.8,93,5
10/17/14,0.018882,0.04,10,37,12.795,31.3,19,29,NA,NA,NA,NA,60.625,78,14,63.357143,88,22
10/18/14,0.027235,0.036,10,33,6.566667,14.8,0,13,9.7,0,9.7,40,62.583333,74,13,60.666667,77,23
10/19/14,0.015529,0.033,10,31,5.55,19.6,19,18,5.6,0,5.6,23,55.583333,69,14,70.052632,92,5
10/20/14,0.016412,0.035,10,32,8.245833,25.7,19,24,10.6,0,10.6,44,56.541667,72,15,64.833333,93,20
10/21/14,0.021471,0.036,10,33,9.775,21.6,22,20,9.9,0,9.9,41,59.333333,74,13,65.8,83,21
10/22/14,0.017765,0.029,10,27,9.429167,17.1,19,16,4.3,0,4.3,18,55.347826,69,14,69.217391,94,3
10/23/14,0.010118,0.022,10,20,14.208696,31.7,18,29,7.3,0,7.3,30,51.454545,69,14,69.857143,94,22
10/24/14,0.012,0.026,10,24,15.17,29.5,19,27,10.5,0,10.5,44,55.458333,72,14,61.153846,94,21
10/25/14,0.018706,0.038,11,35,12.579167,26.5,20,25,10.1,0,10.1,42,57.083333,75,14,58.733333,90,23
10/26/14,0.020353,0.041,10,38,10.233333,24.8,19,23,13.6,0,13.6,54,63.875,82,14,60.714286,92,0
10/26/14,0.020353,0.041,10,38,10.233333,24.8,19,23,12.5,0,12.5,52,63.875,82,14,60.714286,92,0
10/27/14,0.026765,0.054,9,50,12.229167,28.6,10,26,20.2,0,20.2,68,65.25,83,14,62.909091,89,19
10/28/14,0.017059,0.035,10,32,8.695,25.3,9,24,19.5,0,19.5,67,62.791667,75,13,71.166667,89,19
10/29/14,0.009353,0.018,8,17,8.916667,15.5,23,14,9.5,0,9.5,40,57.333333,71,13,86.125,92,20
10/30/14,0.013941,0.03,10,28,12.666667,25.2,19,24,5.9,0,5.9,25,51.708333,67,14,59.461538,91,21
10/31/14,0.020294,0.022,12,20,8.470833,14.6,9,13,7.7,0,7.7,32,48.958333,62,11,69.8,91,20
11/1/14,0.017765,0.019,19,18,2.816667,4,18,4,3.5,0,3.5,15,41.708333,47,12,68.583333,76,22
11/2/14,0.016176,0.031,9,29,6.609524,21.7,21,20,5.4,0,5.4,23,42.708333,58,14,65.666667,94,23
11/3/14,0.016471,0.035,10,32,16.057143,36.7,20,34,10.5,0,10.5,44,44.791667,65,14,54,92,23
11/4/14,0.019176,0.042,11,39,18.144444,34.2,19,32,15.3,0,15.3,58,49.833333,69,14,56.125,94,0
11/5/14,0.011647,0.025,10,23,13.916667,30,18,28,15.5,0,15.5,58,55.583333,69,13,78.3125,94,1
11/6/14,0.025529,0.031,13,29,7.158333,16.2,4,15,8.1,0,8.1,34,60.791667,70,14,62.8125,86,5
11/7/14,0.011529,0.024,9,22,11.1,28.7,19,26,4.8,0,4.8,20,47.833333,60,14,63.727273,91,21
11/7/14,0.011529,0.024,9,22,11.1,28.7,19,26,4.7,0,4.7,20,47.833333,60,14,63.727273,91,21
11/8/14,0.013294,0.028,11,26,9.783333,25.7,19,24,9.4,0,9.4,39,44.458333,61,13,60.545455,92,20
11/9/14,0.017882,0.034,10,31,9.47,24,21,23,13.4,0,13.4,54,49.291667,68,14,57,92,21
11/10/14,0.019588,0.042,11,39,14.683333,38,20,36,16.3,0,16.3,60,49.791667,70,14,59.307692,93,21
11/11/14,0.014941,0.033,10,31,20.025,45.4,18,42,19.1,0,19.1,66,51.041667,71,14,63.142857,94,22
11/12/14,0.009588,0.015,10,14,12.091667,19.5,9,18,14.5,0,14.5,56,53.625,66,13,76.533333,86,9
11/13/14,0.010941,0.014,21,13,8.0125,11.2,17,10,10.7,0,10.7,45,41.708333,48,12,72.25,86,3
11/14/14,0.012706,0.018,10,17,11.075,26.7,23,25,15.9,0,15.9,59,34.5,46,14,53.916667,69,4
11/15/14,0.019765,0.028,10,26,11.358333,28.3,0,26,13.5,0,13.5,54,37.041667,49,14,57.625,82,3
11/16/14,0.02,0.025,9,23,6.33,10.1,15,9,14,0,14,55,44.083333,50,16,62.8,72,16
11/17/14,0.017176,0.024,21,22,8.170833,21.2,6,20,7.7,0,7.7,32,43.25,55,10,77.7,87,14
11/18/14,0.016471,0.027,9,25,9.570833,29.4,23,27,6,0,6,25,29.958333,37,13,58.791667,73,0
11/19/14,0.015824,0.032,11,30,23.154167,36.8,20,34,8.9,0,8.9,37,32.166667,49,14,62.791667,93,7
11/19/14,0.015824,0.032,11,30,23.154167,36.8,20,34,9.4,0,9.4,39,32.166667,49,14,62.791667,93,7
11/20/14,0.016412,0.036,10,33,23.920833,57.5,7,54,12,0,12,50,41.625,62,14,68.833333,92,6
11/21/14,0.014059,0.031,10,29,20.775,43.8,19,41,13.6,0,13.6,54,44.166667,64,14,61.1875,96,1
11/22/14,0.034059,0.037,11,34,8.220833,22.5,0,21,10.7,0,10.7,45,47.166667,62,14,45.111111,90,6
11/23/14,0.020941,0.024,18,22,3.01,3.9,0,3,4.5,0,4.5,19,51.625,59,19,62.333333,92,23
11/24/14,0.02,0.028,9,26,8.868421,28.3,19,26,8.6,0,8.6,36,63.25,75,13,69.882353,93,0
11/25/14,0.013,0.023,10,21,12.745833,28.6,20,26,4,0,4,17,52.333333,59,14,54.791667,72,0
11/26/14,0.018412,0.027,10,25,10.858333,25.6,22,24,6.2,0,6.2,26,47.166667,56,13,58,89,4
11/27/14,0.020765,0.022,15,20,3.383333,8.7,0,8,5.4,0,5.4,23,42.25,46,0,60.25,72,7
11/28/14,0.012941,0.026,9,24,10.533333,29.4,19,27,10.7,0,10.7,45,36.041667,49,15,62.166667,86,23
11/29/14,0.015941,0.032,10,30,13.7875,23.9,9,22,13.1,0,13.1,53,41.75,60,14,65.333333,97,5
11/30/14,0.017824,0.032,11,30,9.829412,18.8,0,17,9.9,0,9.9,41,48.791667,69,14,66.095238,95,7
12/1/14,0.011471,0.026,11,24,18.684211,38.7,10,36,12.3,0,12.3,51,52.833333,71,12,69.764706,94,2
12/1/14,0.011471,0.026,11,24,18.684211,38.7,10,36,12.3,0,12.3,51,52.833333,71,12,69.764706,94,2
12/2/14,0.015,0.032,11,30,13.779167,31.7,20,29,13.3,0,13.3,54,54.583333,72,13,66.333333,94,23
12/3/14,0.006706,0.013,10,12,19.161538,29.8,18,27,14.7,0,14.7,56,56.333333,68,13,75,94,3
12/4/14,0.010294,0.016,11,15,12.5375,24.1,10,23,16.3,0,16.3,60,57.291667,71,13,75.133333,89,20
12/5/14,0.011294,0.014,13,13,5.233333,10.5,5,9,13.6,0,13.6,54,56.291667,59,14,87.583333,94,4
12/6/14,0.010176,0.013,19,12,4.658333,7.4,9,7,5.5,0,5.5,23,55.5,65,15,88.285714,92,17
12/7/14,0.025,0.029,22,27,5.68,14,19,13,4.9,0,4.9,20,48.791667,61,13,70.666667,93,5
12/8/14,0.015118,0.026,9,24,8.489474,23.6,22,22,7.1,0,7.1,30,42.416667,47,15,61.25,95,23
12/9/14,0.011,0.014,17,13,12.953333,24.6,6,23,9,0,9,38,41.833333,55,12,61.8,81,23
12/10/14,0.011647,0.013,9,12,8.779167,13.6,7,12,5,0,5,21,40.166667,50,13,71.458333,89,4
12/11/14,0.013588,0.019,10,18,11.770833,21.1,19,20,7.1,0,7.1,30,40.416667,53,14,60,80,4
12/12/14,0.012765,0.022,10,20,20.954167,32.8,21,30,8.5,0,8.5,35,42.333333,61,14,52.333333,89,7
12/13/14,0.019529,0.027,11,25,14.03125,26.7,0,25,9.2,0,9.2,38,45,62,13,55.958333,85,7
12/13/14,0.019529,0.027,11,25,14.03125,26.7,0,25,9.5,0,9.5,40,45,62,13,55.958333,85,7
12/14/14,0.015,0.023,10,21,10.505,16.4,20,15,15.2,0,15.2,58,41.625,57,13,72.583333,94,7
12/15/14,0.006529,0.012,23,11,24.029167,38.7,17,36,18.3,0,18.3,64,43.347826,62,15,60.8,93,0
12/16/14,0.015059,0.022,9,20,9.020833,19.5,1,18,8.2,0,8.2,34,54,60,11,65.25,81,23
12/17/14,0.005176,0.011,9,10,11.883333,18.6,6,17,6,0,6,25,42.333333,51,12,79.125,95,23
12/18/14,0.002765,0.004,8,4,18.25,27.4,17,25,9.5,0,9.5,40,43.583333,55,15,70.958333,94,0
12/19/14,0.005706,0.012,9,11,19.933333,28.7,18,26,9.7,0,9.7,40,44.416667,55,14,73.291667,92,7
12/20/14,0.009353,0.013,10,12,12.9375,19.6,0,18,16.4,0,16.4,60,46.583333,52,13,88.692308,93,22
12/21/14,0.016824,0.021,20,19,6.02,7.8,19,7,18.2,0,18.2,64,47.541667,49,13,88.857143,95,5
12/22/14,0.006765,0.011,7,10,5.204167,7.9,19,7,7,0,7,29,44.875,47,0,91,91,0
12/23/14,0.003294,0.005,19,5,7.508333,10.8,23,9,3,0,3,13,45.25,53,22,NA,NA,NA
12/24/14,0.014941,0.021,18,19,6.383333,12.2,0,11,1.8,0,1.8,8,52,60,15,84.875,88,17
12/25/14,0.010353,0.02,10,19,5.2375,14.6,20,13,6,0,6,25,43.25,53,14,74.1,93,7
12/25/14,0.010353,0.02,10,19,5.2375,14.6,20,13,5.9,0,5.9,25,43.25,53,14,74.1,93,7
12/26/14,0.007118,0.014,10,13,13.720833,26.3,19,25,10.8,0,10.8,45,40.708333,58,14,63.833333,92,21
12/27/14,0.012294,0.022,11,20,10.366667,21.6,10,20,13.9,0,13.9,55,45.208333,59,15,71.75,91,20
12/28/14,0.009529,0.018,7,17,8.971429,21.5,17,20,6.2,0,6.2,26,56.541667,61,15,NA,NA,NA
12/29/14,0.007412,0.014,9,13,12.008333,23.2,19,22,4.4,0,4.4,18,55.666667,62,14,80.75,89,18
12/30/14,0.007118,0.012,10,11,9.091667,15.5,22,14,4.3,0,4.3,18,47.666667,55,12,79.6,94,6
12/31/14,0.00775,0.013,8,12,11.3375,21.2,19,20,9.4,0,9.4,39,41.75,51,14,79.565217,92,1
1/1/15,0.014647,0.025,11,23,14.883333,23.4,19,22,13.8,0,13.8,55,42,56,14,47,85,21
1/2/15,0.010176,0.019,21,18,17.033333,28.4,16,26,11.1,0,11.1,46,45.125,48,12,NA,NA,NA
1/3/15,0.009882,0.016,7,15,4.591667,10.3,17,9,4,0,4,17,50.833333,56,23,NA,NA,NA
1/4/15,0.021833,0.025,14,23,5.31,12.3,3,11,3.4,0,3.4,14,56.458333,64,14,73.727273,84,13
1/5/15,0.009706,0.019,8,18,11.225,28.6,19,26,6.7,0,6.7,28,40.5,48,14,63.583333,81,23
1/6/15,0.020059,0.025,11,23,14.579167,24.7,1,23,8.1,0,8.1,34,40,54,13,59.958333,94,3
1/6/15,0.020059,0.025,11,23,14.579167,24.7,1,23,8.2,0,8.2,34,40,54,13,59.958333,94,3
1/7/15,0.023059,0.025,13,23,8.916667,15.4,6,14,6.5,0,6.5,27,32.375,40,13,56.833333,75,6
1/8/15,0.017941,0.028,10,26,9.479167,25.2,23,24,7.7,0,7.7,32,21.541667,32,14,47.291667,72,7
1/9/15,0.021412,0.025,10,23,19.533333,39.6,7,37,12.3,0,12.3,51,29.375,40,12,56.791667,89,6
1/10/15,0.016353,0.031,10,29,13.220833,37.4,20,35,10.1,0,10.1,42,32.083333,46,15,45.708333,73,23
1/11/15,0.021706,0.029,9,27,16.845,31.9,0,29,14.8,0,14.8,57,35.5,44,14,62.4,87,19
1/12/15,0.004471,0.008,8,7,13.491667,23.1,5,22,11,0,11,46,43.208333,47,15,NA,NA,NA
1/13/15,0.006235,0.01,18,9,11.954167,19.6,0,18,6,0,6,25,44.958333,48,1,NA,NA,NA
1/14/15,0.003471,0.006,9,6,12.6625,20.8,19,19,8.5,0,8.5,35,39.666667,44,15,87.2,91,10
1/15/15,0.004118,0.01,22,9,14.391667,21.2,15,20,15.9,0,15.9,59,35.125,38,14,NA,NA,NA
1/16/15,0.010294,0.02,10,19,16.0875,30.3,20,28,9.8,0,9.8,41,40,54,14,64,95,23
1/17/15,0.016235,0.032,12,30,14.766667,30.2,21,28,11,0,11,46,40.583333,58,14,59.571429,90,23
1/18/15,0.018471,0.036,10,33,16.05,36.5,20,34,9,0,9,38,44.541667,60,13,51.647059,94,1
1/19/15,0.017647,0.034,11,31,22.8875,43.2,10,41,8.3,0,8.3,35,45.541667,65,14,57.416667,97,7
1/20/15,0.019941,0.043,11,40,27.870833,57.8,20,54,13.7,0,13.7,54,49.041667,66,13,63.916667,90,8
1/21/15,0.015059,0.033,10,31,24.295833,48,19,45,NA,NA,NA,NA,47.541667,64,14,55.555556,93,2
1/22/15,0.014,0.024,10,22,26.104167,39.7,19,37,11.1,0,11.1,46,44.583333,54,14,63.347826,91,2
1/23/15,0.013176,0.023,7,21,10.016667,26.7,0,25,6.8,0,6.8,28,42.416667,45,6,NA,NA,NA
1/24/15,0.015471,0.027,11,25,10.1,32,22,30,4.4,0,4.4,18,41.25,49,14,65.866667,90,9
1/25/15,0.028765,0.038,13,35,11.585,20.2,0,19,6.3,0,6.3,26,43.5,59,14,53.875,94,1
1/26/15,0.012412,0.016,13,15,7.358333,17.8,23,16,5,0,5,21,40.541667,45,10,79.52381,92,3
1/27/15,0.016412,0.02,10,19,12.484211,20.8,7,19,6,0,6,25,38.625,48,13,73.958333,92,2
1/28/15,0.013647,0.027,10,25,15.278261,37.7,21,35,7.2,0,7.2,30,39.5,54,15,62.666667,86,23
1/29/15,0.020176,0.035,11,32,19.691667,38.5,23,36,13.8,0,13.8,55,43.25,58,15,62.173913,97,5
1/30/15,0.021294,0.025,13,23,8.504167,39,0,37,6,0,6,25,43.666667,52,0,52.791667,69,2
1/30/15,0.021294,0.025,13,23,8.504167,39,0,37,6.7,0,6.7,28,43.666667,52,0,52.791667,69,2
1/31/15,0.012647,0.025,10,23,18.191667,29.9,19,27,7.9,0,7.9,33,39.833333,53,16,53.041667,85,7
2/1/15,0.028529,0.031,19,29,11.195,27.3,4,25,11.2,0,11.2,47,47.833333,56,12,70.1875,77,2
2/2/15,0.019824,0.021,9,19,6.020833,12.9,18,11,5.1,0,5.1,21,42.041667,55,0,68,85,6
2/3/15,0.010412,0.02,11,19,21.775,45.1,21,42,7.1,0,7.1,30,34.791667,49,15,62.666667,85,6
2/4/15,0.010412,0.021,11,19,25.158333,35.2,0,33,12.1,0,12.1,51,39.166667,50,15,69.041667,95,6
2/5/15,0.021059,0.027,12,25,15.566667,30.6,4,28,8.1,0,8.1,34,42.208333,52,13,53.75,83,2
2/6/15,0.014059,0.029,10,27,25.9875,42.6,21,40,7.7,0,7.7,32,35.125,52,16,50.208333,87,7
2/7/15,0.025647,0.048,12,44,24.7,48.4,21,45,13.8,0,13.8,55,43.625,64,15,52.041667,91,7
2/8/15,0.027706,0.042,11,39,23.61,38.5,23,36,11.6,0,11.6,48,49.333333,67,14,69.416667,91,7
2/9/15,0.016235,0.018,9,17,10.820833,33.6,0,31,8.5,0,8.5,35,54.708333,61,15,77.714286,88,5
2/10/15,0.010706,0.017,10,16,11.304167,23.8,19,22,5,0,5,21,44.125,55,14,74.375,87,0
2/11/15,0.013882,0.023,10,21,21.533333,40.8,20,38,8.2,0,8.2,34,44.25,62,16,59.888889,94,2
2/11/15,0.013882,0.023,10,21,21.533333,40.8,20,38,8.1,0,8.1,34,44.25,62,16,59.888889,94,2
2/12/15,0.026824,0.029,12,27,10.341667,21.4,7,20,8.6,0,8.6,36,40.125,51,13,54.458333,75,4
2/13/15,0.014824,0.028,11,26,15.645833,42.2,21,40,6.9,0,6.9,29,32.708333,44,15,43.083333,60,23
2/14/15,0.037,0.043,12,40,17.1625,41.3,1,39,9.8,0,9.8,41,43.666667,60,15,45,73,6
2/15/15,0.023235,0.032,8,30,8.475,23.5,23,22,5.7,0,5.7,24,33.291667,44,0,34.333333,54,1
2/16/15,0.019941,0.03,7,28,9.5125,21.9,0,20,7.2,0,7.2,30,35.083333,39,11,53.4375,91,14
2/17/15,0.023529,0.025,10,23,10.679167,16.2,20,15,7.5,0,7.5,31,33.208333,37,15,66.266667,82,9
2/18/15,0.031059,0.034,19,31,9.383333,24,7,23,8,0,8,33,29.375,39,15,63.708333,85,7
2/19/15,0.029,0.032,12,30,7.4,12,22,11,6.2,0,6.2,26,21.291667,28,15,42.958333,65,6
2/20/15,0.030294,0.032,11,30,10.133333,15.2,8,14,8.7,0,8.7,36,26.541667,35,15,40.083333,59,2
2/21/15,0.022706,0.035,9,32,10.191667,34.7,21,32,11.9,0,11.9,50,41.5,51,15,52.454545,82,21
2/22/15,0.007471,0.011,8,10,14.465,22.9,19,21,13.1,0,13.1,53,47.875,53,14,NA,NA,NA
2/23/15,0.017647,0.022,11,20,10.9125,14.5,8,13,11.5,0,11.5,48,41.5,49,15,73.909091,88,20
2/23/15,0.017647,0.022,11,20,10.9125,14.5,8,13,11.8,0,11.8,49,41.5,49,15,73.909091,88,20
2/24/15,0.007118,0.014,8,13,16.970833,23.9,21,22,11.9,0,11.9,50,34.375,37,17,83.333333,96,18
2/25/15,0.011294,0.014,18,13,18.754167,27.2,16,25,9.9,0,9.9,41,33.625,38,11,72.166667,88,8
2/26/15,0.021235,0.027,10,25,11.520833,32.7,23,30,7.7,0,7.7,32,36.125,43,12,81.5,94,23
2/27/15,0.025118,0.034,10,31,15.595833,32.5,0,30,12.5,0,12.5,52,37,49,14,67.541667,95,0
2/28/15,0.038294,0.043,11,40,10.654167,34.1,4,32,11.8,0,11.8,49,42.041667,55,15,61.208333,85,5
3/1/15,0.012412,0.024,7,22,6.775,14.1,23,13,14.4,0,14.4,56,40.666667,45,16,89.888889,92,2
3/2/15,0.010765,0.017,11,16,14.525,28.4,23,26,9,0,9,38,52.333333,62,12,74.076923,84,23
3/3/15,0.010235,0.014,11,13,15.879167,27.1,1,25,6.2,0,6.2,26,50.25,51,1,86,87,4
3/4/15,0.018,0.022,11,20,6.0375,15.1,6,14,4.6,0,4.6,19,61.291667,76,14,69.333333,87,23
3/5/15,0.020941,0.028,20,26,7.4,14.1,9,13,4.3,0,4.3,18,48.041667,66,0,85.846154,91,14
3/6/15,0.015,0.026,10,24,14.745833,36.7,20,34,5.4,0,5.4,23,38,50,14,70.833333,89,8
3/7/15,0.021353,0.042,11,39,22.891667,49.6,20,46,7.5,0,7.5,31,43.375,62,15,55.916667,97,5
3/7/15,0.021353,0.042,11,39,22.891667,49.6,20,46,10.3,0,10.3,43,43.375,62,15,55.916667,97,5
3/8/15,0.032765,0.05,13,46,26.175,53.7,21,50,11.9,0,11.9,50,51.125,71,15,46.5,94,4
3/9/15,0.030941,0.038,10,35,20.925,40.8,5,38,9.7,0,9.7,40,57.5,65,13,56.625,71,8
3/10/15,0.020353,0.028,11,26,10.125,25.5,21,24,11.9,0,11.9,50,65.458333,78,16,64.875,79,9
3/11/15,0.007647,0.016,10,15,14.241667,28,2,26,12,0,12,50,63.25,72,10,80.272727,89,3
3/12/15,0.024824,0.031,23,29,7.391667,13.5,17,12,6.9,0,6.9,29,59,67,14,73.142857,84,9
3/13/15,0.026588,0.032,7,30,4.645833,7.8,4,7,5,0,5,21,48.083333,56,0,85.833333,92,16
3/14/15,0.010353,0.018,10,17,8.341667,20.3,19,19,5,0,5,21,54.625,67,15,80.142857,88,13
3/15/15,0.025118,0.039,11,36,11.895,26.6,19,25,5,0,5,21,61.833333,75,15,41.666667,72,9
3/16/15,0.021,0.044,11,41,24.4375,55.5,20,52,7,0,7,29,59.583333,82,15,45.47619,94,4
3/17/15,0.033647,0.042,10,39,17.75,40.4,7,38,12.9,0,12.9,53,63.625,80,15,61.708333,84,3
3/18/15,0.043647,0.051,13,47,12.745833,30.9,6,28,15.9,0,15.9,59,63.26087,73,14,51.913043,82,5
